,0,1,2,3,4
12,2018-04-13,大吉塑业,A+轮,未透露,毅达资本 金海创投
13,2018-04-13,Merculet,战略投资,未透露,分布式资本
14,2018-04-13,百力司康,天使轮,数千万人民币,东方富海
15,2018-04-13,比特易,战略投资,未透露,蓝驰创投 软银中国
16,2018-04-13,雷动云合,B轮,数千万人民币,银河吉星 国投创业
17,2018-04-13,聚陆医疗,A轮,数千万人民币,旦恩资本 幂方资本 天亿投资
18,2018-04-13,哈罗单车,E轮,7亿美元,复星集团 蚂蚁金服(阿里巴巴)
19,2018-04-13,ICE机摩人,A轮,3100万人民币,红谷资本
0,2018-04-13,星小班,天使轮,250万人民币,未透露
1,2018-04-13,安即猩,种子轮,80万人民币,未透露
2,2018-04-13,中科聚信,B轮,未透露,红杉资本中国
3,2018-04-13,外教易教育,Pre-A轮,3000万人民币,创新工场 顺为资本
4,2018-04-13,超优教育,A轮,3000万人民币,未透露
5,2018-04-13,博汇科技,战略投资,数千万人民币,晨晖资本
6,2018-04-13,有家民宿,天使轮,未透露,携程
7,2018-04-13,观安信息,B轮,1.3亿人民币,海通开元 联新资本 上海信投 张江集团
8,2018-04-13,甲乙丙丁,Pre-A轮,未透露,中信建投资本
9,2018-04-13,探物,天使轮,数千万人民币,蚂蚁金服(阿里巴巴)
10,2018-04-13,云+物娱,A+轮,6000万人民币,原创资本
11,2018-04-12,青苗儿童口腔,B轮,1600万美元,未透露
12,2018-04-12,百芝龙智慧科技,A轮,未透露,未透露
13,2018-04-12,Datatist,A轮,未透露,用友幸福投资
14,2018-04-12,科学家在线,A轮,未透露,启迪之星（启迪孵化器）
15,2018-04-12,百分之八十,天使轮,500万人民币,未透露
16,2018-04-12,易到用车,战略投资,未透露,中信银行
17,2018-04-12,云享云,A轮,1亿人民币,未透露
18,2018-04-12,海链租房,天使轮,未透露,海尔
19,2018-04-12,外聘网,天使轮,数百万人民币,盛港投资 朱永才
0,2018-04-12,天鸽小程序,天使轮,500万人民币,未透露
1,2018-04-12,微医,战略投资,未透露,友邦保险 新世界集团
2,2018-04-12,懒猫鲜果,天使轮,数千万人民币,未透露
3,2018-04-12,艾禾生态,新三板,未透露,未透露
4,2018-04-12,大茂晟科技,新三板,未透露,未透露
5,2018-04-12,创豆智能积木,天使轮,未透露,未透露
6,2018-04-12,新数科技,Pre-A轮,数千万人民币,天创资本
7,2018-04-12,极战FMB,A轮,数千万美元,北极光创投 微影资本(微影时代)
8,2018-04-12,刺猬实习,Pre-A轮,数千万人民币,国金投资 容铭资本
9,2018-04-12,DetlaGrad,天使轮,数百万人民币,众海投资
10,2018-04-12,煮葉,Pre-A轮,数千万人民币,达晨创投
11,2018-04-12,CarBlock,天使轮,数百万美元,沈波
12,2018-04-12,盒子鱼英语,C轮,数亿人民币,新东方
13,2018-04-12,内啥网,A+轮,数千万人民币,蚂蚁金服(阿里巴巴)
14,2018-04-11,康普森,B+轮,数千万人民币,未透露
15,2018-04-11,真相科技,A轮,未透露,东方融润 长策投资
16,2018-04-11,天马便利,天使轮,500万人民币,未透露
17,2018-04-11,莱可传媒,B轮,数千万人民币,盛万投资
18,2018-04-11,Student EduCare,天使轮,数百万人民币,东方新创
19,2018-04-11,微谷中国,A轮,数千万人民币,启蓝控股
0,2018-04-11,链马,天使轮,数百万人民币,未透露
1,2018-04-11,DataHunter,A轮,数千万人民币,Ventech China银泰资本
2,2018-04-11,Snapask,A+轮,1500万美元,未透露
3,2018-04-11,宜明昂科,A轮,1亿人民币,众海投资 朗盛投资 理成资产 龙磐投资
4,2018-04-11,华迈兴微,A+轮,5000万人民币,江诣创投
5,2018-04-11,享换机,A+轮,1.5亿人民币,华盖资本 挖财 歌斐资产 晨山资本
6,2018-04-11,有戏电影酒店,A轮,1亿人民币,IDG资本 不惑创投
7,2018-04-11,神策数据,C轮,4400万美元,红杉资本中国 晨兴资本 DCM中国 华平投资 明势资本 线性资本 襄禾资本
8,2018-04-10,GRE全球风险交易所,战略投资,未透露,了得资本
9,2018-04-10,君实生物,IPO上市后,3亿人民币,未透露
10,2018-04-10,顶上英语,B轮,未透露,梧桐树资本
11,2018-04-10,百凌生物,A轮,数千万人民币,普华资本
12,2018-04-10,嘿哟科技,天使轮,200万人民币,唐彬森
13,2018-04-10,纽诺育儿,A轮,6500万人民币,安赐资本 广东文化产业投资
14,2018-04-10,酷码教育,天使轮,未透露,头头是道投资基金 五号空间
15,2018-04-10,EduCare,天使轮,数百万人民币,东方新创
16,2018-04-10,新世纪医疗,战略投资,未透露,未透露
17,2018-04-10,卡地美得,B+轮,未透露,未透露
18,2018-04-10,Dexta Robotics,天使轮,数千万人民币,磐谷创投
19,2018-04-10,小牛计划,A轮,数千万人民币,华盖资本 洪泰基金 新浪
0,2018-04-10,少年商学院,A轮,3000万人民币,华盖资本
1,2018-04-10,黑眼圈潮趴馆,天使轮,937万人民币,天使湾 无穹创投 志拙资本 冯涛
2,2018-04-10,熵智科技,天使轮,数千万人民币,远望资本 远望资本
3,2018-04-10,棉联网,战略投资,5000万人民币,慧聪网
4,2018-04-10,智齿客服,B+轮,1.5亿人民币,云启资本 界石投资 耀途资本
5,2018-04-10,丁香园,D轮,1亿美元,未透露
6,2018-04-10,镭神智能,B轮,数亿人民币,达晨创投 易津资本
7,2018-04-10,妙小程,Pre-A轮,1600万人民币,正念资本
8,2018-04-10,校管家,A轮,4600万人民币,达晨创投
9,2018-04-10,升哲科技,C轮,数千万美元,北极光创投 百度风投 博世中国
10,2018-04-10,惠养车,B轮,8000万人民币,龙腾资本 易一天使 原创资本
11,2018-04-10,喝彩网,A+轮,1650万人民币,华侨基金
12,2018-04-10,三体云动,B轮,1亿人民币,蓝驰创投 红点创投中国基金
13,2018-04-09,Jollychic执御科技,D轮,未透露,红杉资本中国 君联资本 平安创新投资基金 华睿投资 华泰紫金-华泰证券 铧创股权投资
14,2018-04-09,梅傲生物,A轮,数千万人民币,普华资本
15,2018-04-09,VNT Chain,天使轮,未透露,了得资本
16,2018-04-09,星汉科技,天使轮,未透露,云毅投资
17,2018-04-09,美豪酒店,IPO上市后,2760万人民币,未透露
18,2018-04-09,海居派,天使轮,未透露,未透露
19,2018-04-09,IHOME,A轮,1000万人民币,未透露
0,2018-04-09,DAEX,战略投资,数千万人民币,了得资本
1,2018-04-09,新潮传媒,战略投资,20亿人民币,未透露
2,2018-04-09,海带,A+轮,6500万人民币,梅花天使创投 星河互联 蜜芽宝贝
3,2018-04-09,壹点灵,A轮,数千万人民币,约印创投 比邻星
4,2018-04-09,威努特,C轮,数亿人民币,赛伯乐投资 汉富控股 鸿金投资 追远创投 360天擎
5,2018-04-09,零眸智能,天使轮,数千万人民币,华映资本 水木资本
6,2018-04-09,NEIWAI内外内衣,B+轮,6000万人民币,华强资本
7,2018-04-09,有度文化,天使轮,数百万人民币,辰海资本 哔哩哔哩bilibili
8,2018-04-09,元嘟嘟,天使轮,数千万人民币,盈动资本
9,2018-04-09,旷世科技,A轮,未透露,纽信创投 鹏德创投
10,2018-04-09,太美医疗,D轮,3亿人民币,晨兴资本 赛富基金 软银中国 浙商创投 常春藤资本 凯风创投
11,2018-04-09,找电驴,A轮,数千万人民币,浅石创投 鼎聚投资
12,2018-04-09,小猴科技,A轮,未透露,未透露
13,2018-04-09,道旅,战略投资,5000万人民币,深创投
14,2018-04-09,一飞智控,A轮,数千万人民币,中航信托
15,2018-04-09,博创联动,B+轮,数千万人民币,华登国际投资 银杏谷资本 科鑫投资 百度风投
16,2018-04-09,KK馆,B轮,7000万人民币,经纬中国 璀璨资本
17,2018-04-09,数问生物,A+轮,数千万人民币,未透露
18,2018-04-09,斐素,A+轮,数百万美元,京东金融千树资本
19,2018-04-09,博恩思,A轮,1亿人民币,瑞华投资 德屹资本
0,2018-04-09,商汤科技SenseTime,战略投资,6亿美元,阿里巴巴 Temasek淡马锡 苏宁
1,2018-04-09,喔趣科技,A+轮,5500万人民币,DCM中国 光速中国
2,2018-04-09,Data Pipeline,A轮,2100万人民币,经纬中国 峰瑞资本
3,2018-04-09,蓝箭航天,B轮,2亿人民币,永柏资本PGA Ventures 创想天使 金科股份
4,2018-04-08,八爪鱼在线旅游,C轮,6亿人民币,蚂蚁金服(阿里巴巴) 建银国际
5,2018-04-08,沧眸文化,天使轮,数百万人民币,何仙姑夫 微梦传媒
6,2018-04-08,江苏天一,战略投资,2000万人民币,未透露
7,2018-04-08,驿庭公寓,天使轮,未透露,上海越银投资
8,2018-04-08,风霆迅,战略投资,数千万人民币,巨匠娱乐
9,2018-04-08,中科禾一,天使轮,500万人民币,国家中小企业发展基金（国中创投）
10,2018-04-08,澳优乳业,IPO上市后,20亿港元,中信银行
11,2018-04-08,海米传媒,A轮,未透露,新奥特
12,2018-04-08,神奇屋,战略投资,数百万人民币,万利加
13,2018-04-08,中铁物流,战略投资,10亿人民币,海通创新资本
14,2018-04-08,得见,天使轮,3000万人民币,未透露
15,2018-04-08,意能通,Pre-A轮,900万人民币,正轩投资
16,2018-04-08,EOS联盟,天使轮,数百万人民币,薛蛮子(蛮子基金)
17,2018-04-08,汇桔网,战略投资,6.8亿人民币,未透露
18,2018-04-08,A便利,Pre-A轮,数千万人民币,未透露
19,2018-04-08,美利金融,B+轮,3788万美元,达泰资本 宜信财富 泰合资本
0,2018-04-08,霸蛮,B轮,数千万人民币,森马服饰 分享投资
1,2018-04-08,奇天基因,A轮,数千万人民币,协立投资
2,2018-04-08,农分期,C轮,数亿人民币,真格基金 贝塔斯曼亚洲投资基金 顺为资本 源码资本 涌铧投资 执一资本 InnoVen Capital
3,2018-04-08,票牛网,B轮,数千万美元,红杉资本中国 GGV纪源资本 SIG海纳亚洲 硅谷银行Silicon Valley Bank 头头是道投资基金 点亮基金 张涛
4,2018-04-08,撩卡记,天使轮,数百万人民币,未透露
5,2018-04-08,逗号科技,天使轮,未透露,盈峰资本 联想创投集团
6,2018-04-08,冰鉴科技,Pre-B轮,1.55亿人民币,游族网络 领沨资本 创世伙伴资本
7,2018-04-07,宜买车,A+轮,数千万人民币,险峰旗云
8,2018-04-06,中科微光,C轮,未透露,启迪创投 人保远望
9,2018-04-05,SHOPSHOPS哪逛,种子轮,610万美元,Union Square Ventures Forerunner Ventures
10,2018-04-05,滴滴出行,战略投资,2.65亿美元,Mirae Asset Venture Investment
11,2018-04-05,医百科技,A轮,1500万人民币,未透露
12,2018-04-05,魔窗,B轮,数千万人民币,丹华资本 夸克资本
13,2018-04-04,鱼窝科技,天使轮,未透露,未透露
14,2018-04-04,巨正源,IPO上市后,6838万人民币,未透露
15,2018-04-04,比达传媒,B轮,数千万人民币,未透露
16,2018-04-04,城兴股份,IPO上市后,8997万人民币,深创投
17,2018-04-04,艾茉森,新三板,未透露,未透露
18,2018-04-04,口袋宝宝,A轮,未透露,险峰长青 百度视频
19,2018-04-04,灵犀金融,C轮,数亿人民币,未透露
0,2018-04-04,美中嘉和,战略投资,15亿人民币,中金资本
1,2018-04-04,Ucar,战略投资,未透露,未透露
2,2018-04-04,寒武纪科技,B轮,未透露,招银国际 中国国有资本风险投资基金（国风投基金）
3,2018-04-04,时代出行,战略投资,未透露,未透露
4,2018-04-04,蓝杞数据,A轮,未透露,洪泰基金 同创创投
5,2018-04-04,7TT快鼠,B轮,数千万人民币,天风证券(天风天睿)
6,2018-04-04,九安医疗,IPO上市后,2500万美元,小米科技
7,2018-04-04,天瞳威视,A轮,未透露,未透露
8,2018-04-04,符号树,天使轮,数百万人民币,达晨创投
9,2018-04-04,MYD,天使轮,2000万人民币,未透露
10,2018-04-04,币看bitkan,B轮,1000万美元,IDG资本 比特大陆 中云辉资本
11,2018-04-04,摩象科技,A轮,数千万人民币,Star VC
12,2018-04-04,云海螺英语,Pre-A轮,1500万人民币,佳一教育 李一男
13,2018-04-04,北纬31度,天使轮,数百万人民币,第一视频
14,2018-04-03,CC对创机,Pre-A轮,未透露,丰厚资本
15,2018-04-03,邦鑫勘测,IPO上市后,7000万人民币,未透露
16,2018-04-03,瑞赛克,IPO上市后,5000万人民币,未透露
17,2018-04-03,正方股份,IPO上市后,283万人民币,未透露
18,2018-04-03,菲达宝开,新三板,未透露,未透露
19,2018-04-03,增长官研究院,天使轮,数百万人民币,未透露
0,2018-04-03,长度生命科技,天使轮,数千万人民币,KPCB凯鹏华盈中国
1,2018-04-03,8Securities,C轮,2500万美元,未透露
2,2018-04-03,魔术先生,A轮,未透露,未透露
3,2018-04-03,三农金服,B轮,未透露,新农创
4,2018-04-03,阿里体育,A轮,12亿人民币,云锋基金 太平洋保险
5,2018-04-03,Neuron新能源汽车,天使轮,6亿人民币,未透露
6,2018-04-03,纽脉医疗,A轮,数千万人民币,太浩创投
7,2018-04-03,时代漫王,A轮,数千万人民币,飞马基金-飞马旅 爱奇艺
8,2018-04-03,清优材料,A轮,2000万人民币,沃衍资本
9,2018-04-03,蜂情科技,天使轮,数百万人民币,盛港投资
10,2018-04-03,省心宝,B轮,2亿人民币,太盟投资集团(PAG)
11,2018-04-03,新豆瓣音乐,战略投资,数百万美元,险峰长青 挚信资本 唯猎资本
12,2018-04-02,中安华邦,战略投资,2008万人民币,未透露
13,2018-04-02,莱博股份,战略投资,1198万人民币,未透露
14,2018-04-02,泉欣新材,IPO上市后,1000万人民币,未透露
15,2018-04-02,金润股份,IPO上市后,3017万人民币,未透露
16,2018-04-02,赛哲生物,IPO上市后,1024万人民币,未透露
17,2018-04-02,天秦装备,IPO上市后,1.31亿人民币,未透露
18,2018-04-02,天纺标,新三板,684万人民币,未透露
19,2018-04-02,瑞特科技,新三板,600万人民币,未透露
0,2018-04-02,次维文化,天使轮,数百万人民币,哔哩哔哩bilibili
1,2018-04-02,华顺信安,天使轮,数千万人民币,丹华资本
2,2018-04-02,云麦好轻,B+轮,数千万人民币,奋达科技(泓锦文基金)
3,2018-04-02,亿欧网,B轮,6400万人民币,Star VC 沂景投资 长融资本
4,2018-04-02,白帽汇,A轮,数千万人民币,丹华资本
5,2018-04-02,趣口才,天使轮,未透露,蓝象资本(未来工场)
6,2018-04-02,苏桥医药,B轮,3400万美元,辰德资本 泰格医药 康桥资本 前海母基金
7,2018-04-02,生日管家,B轮,数千万人民币,远东控股集团 来伊份
8,2018-04-02,快醒,天使轮,数百万人民币,SuperK迷你KTV
9,2018-04-02,YW由我,天使轮,200万美元,英诺天使基金 界石投资 泰有投资
10,2018-04-02,磁宇信息,B轮,数千万人民币,华西股份(华西村)
11,2018-04-02,德适生物,A轮,数千万人民币,紫金港资本
12,2018-04-02,销售易CRM,D+轮,1亿人民币,腾讯
13,2018-04-02,Airdoc,B轮,数亿人民币,复星锐正资本 搜狗
14,2018-04-02,艾尔平方,B轮,数千万人民币,腾讯
15,2018-04-02,妙手医生,C轮,5亿人民币,红杉资本中国 启明创投 腾讯
16,2018-04-02,巧燕筑家,Pre-A轮,2200万人民币,未透露
17,2018-04-02,联医LyncMed,B轮,1.1亿人民币,晨兴资本 云启资本 春晓资本 英科医疗
18,2018-04-02,动次,Pre-A轮,数千万人民币,莲花资本 创世伙伴资本
19,2018-04-02,慧联无限EasyLinkIn,B轮,1.5亿人民币,IDG资本 汉能投资 不惑创投
0,2018-04-02,深睿医疗,B轮,1.5亿人民币,君联资本 东方弘道(弘合基金) 联想之星 丹华资本 同渡资本 道彤投资 昆仲资本
1,2018-04-02,开思汽配,B+轮,2.5亿人民币,顺为资本 复星锐正资本 华业天成(华诺创投)
2,2018-04-01,索辰信息,A+轮,未透露,上汽投资-尚颀资本
3,2018-04-01,卖到非洲网,A+轮,未透露,戈壁创投 洪泰基金
4,2018-04-01,为你诵读,A轮,5000万人民币,无穹创投 金鹏
5,2018-03-31,银盒子,C轮,未透露,阿里巴巴
6,2018-03-31,大头保,A轮,未透露,英诺天使基金 界石投资 水木清华校友基金
7,2018-03-31,蕉库无人便利店,天使轮,500万人民币,未透露
8,2018-03-31,游侠汽车,B轮,50亿人民币,前海梧桐并购基金
9,2018-03-31,乡伴文旅,A轮,6350万人民币,中青旅红奇基金
10,2018-03-31,视见医疗,A轮,6000万人民币,深创投 盛世方舟
11,2018-03-30,纵腾网络,战略投资,数亿人民币,钟鼎创投 普洛斯GLP 复星创富
12,2018-03-30,中标集团,新三板,4.06亿人民币,未透露
13,2018-03-30,光通天下,A轮,未透露,普华资本
14,2018-03-30,天健源达,战略投资,未透露,达晨创投 亦庄国际投资 中南弘远
15,2018-03-30,快乐世界,A轮,未透露,颐和资本
16,2018-03-30,智微信科,A轮,未透露,普华资本
17,2018-03-30,生生物流,A轮,数千万人民币,协立投资
18,2018-03-30,爱婴室,IPO上市,未透露,未透露
19,2018-03-30,天邑康和,IPO上市,未透露,未透露
0,2018-03-30,康夫子,A+轮,数千万人民币,晨山资本
1,2018-03-30,GOGO动咖啡,天使轮,未透露,动域资本
2,2018-03-30,博厚医疗,A轮,数千万人民币,分享投资 中钰资本
3,2018-03-30,小豆伴,天使轮,500万人民币,MFund魔量基金
4,2018-03-30,猿圈测评,A+轮,数千万人民币,智联招聘
5,2018-03-30,飞驰镁物,Pre-B轮,数千万人民币,中海资本
6,2018-03-30,K米,B轮,1.2亿人民币,腾讯 中科招商 美团(新美大) 德屹资本
7,2018-03-30,人人链,Pre-A轮,数百万人民币,未透露
8,2018-03-30,掌上辅材,Pre-A轮,数千万人民币,源码资本 不惑创投
9,2018-03-30,笔声,Pre-A轮,数千万人民币,未透露
10,2018-03-30,绝对值,天使轮,未透露,和悦资本
11,2018-03-30,氧气Bra,B+轮,未透露,拉夏贝尔
12,2018-03-30,核桃空间,天使轮,数百万人民币,未透露
13,2018-03-30,仁清卓越,A轮,1亿人民币,亚商资本
14,2018-03-30,畅游新媒,战略投资,400万人民币,腾讯
15,2018-03-30,西瓜创客,A轮,5000万人民币,红杉资本中国 经纬中国
16,2018-03-30,汉翔书法教育,A+轮,数千万人民币,精锐教育
17,2018-03-29,大艺数,天使轮,数百万人民币,未透露
